URL	Артикул	Описание	Цена	Дилер	Unnamed: 5
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3010f/	SP3010F	SP3010F промышленный неуправляемый PoE, 8GE+2SFP	104800.0	83841.17499999999	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3010f-bt/	SP3010F-BT	SP3010F-BT, промышленный неуправляемый PoE BT, 8GE+2SFP	132660.0	106131.30000000002	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3010fm-l2-v3/	SP3010FM-L2 v3	SP3010FM-L2 промышленный управляемый L2, PoE BT, 8GE+2 SFP 2,5Gb+1Console, RS485	185730.0	148582.225	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3010fm/	SP3010FM	SP3010FM, промышленный настраиваемый PoE, 8GE+2SFP	145920.0	116738.04999999999	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3012fm-l2-v3/	SP3012FM-L2 v3	SP3012FM-L2 промышленный управляемый L2, PoE BT, 8GE+4 SFP 2,5Gb +1Console, RS485	212250.0	169803.69999999998	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3018f/	SP3018F	SP3018F, промышленный неуправляемый, PoE, 16GE+2SFP	252050.0	201639.89999999997	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp3018fm-l2/	SP3018FM-L2	SP3018FM-L2, промышленный управляемый L2, PoE, 16GE+2SFP 2,5Gb	358190.0	286549.725	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-sp5012fm-l2/	SP5012FM-L2	SP5012FM-L2, промышленный управлямый L2, PoE, 8GE+4SFP 10Gb	265320.0	212254.62499999997	EOL
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pces310gf-f/	WI-PCES310GF-F	WI-PCES310GF-F, промышленный плоскопанельный настраиваемый, PoE, 8GE+2SFP	172460.0	137967.49999999997	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pcms306gf-i/	WI-PCMS306GF-I	WI-PCMS306GF-I, коммутатор промышленный L2 PoE, порты 4GE PoE, 2SFP, Cloud	139290.0	111434.67499999999	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pcms310gf-i%20v2/	WI-PCMS310GF-I v2	WI-PCMS310GF-I v2 Коммутатор промышленный управлямый L2+, PoE 120 Вт, 8GE+2SFP	185730.0	148582.225	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pcms312gf-bt-i/	WI-PCMS312GF-BT-I	WI-PCMS312GF-BT-I, промышленный управляемый L2, PoE BT, 8GE+4SFP, Cloud	225520.0	180418.425	Под заказ
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pcms312gf-bt-i/	WI-PCMS312GF-BT-I v2	WI-PCMS312GF-BT-I Коммутатор промышленный управляемый L2+, PoE 460Вт, 8GE+4SFP	225520.0	180418.425	Под заказ
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pms305gf-i/	WI-PMS305GF-I	WI-PMS305GF-I Промышленный управляемый L2 коммутатор 4 PoE-out + 1 PoE-in + 1 SFP	155210.0	124170.74999999997	EOL
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pms306gf-i/	WI-PMS306GF-I	WI-PMS306GF-I Промышленный управляемый L2 коммутатор 4 PoE 1000Base-T + 2 SFP	129950.0	97520.0	Акция 
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pms310gf-alien-i_v2/	WI-PMS310GF-Alien-I v2	WI-PMS310GF-Alien-I промышленный управляемый L2 PoE, 8GE+2SFP+1Console	225520.0	180418.425	EOL
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-pms312gf-i-v2/	WI-PMS312GF-I v2	WI-PMS312GF-I Промышленный управляемый L2 коммутатор 8 PoE 1000Base-T + 4 SFP	175700.0	132240.0	Акция 
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-PS206-i-v2/	WI-PS206-I v2	WI-PS206-I Промышленный неуправляемый коммутатор 4 PoE 802.3at/af 100Base-T+2 100Base-T, Watchdog	45770.0	36613.225	EOL
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-ps206gf-i-v2/	WI-PS206GF-I v2	WI-PS206GF-I Промышленный неуправляемый PoE коммутатор 4FE+1GE+1SFP	50410.0	40329.575	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-PS206gf-i/	WI-PS206GF-I	WI-PS206GF-I Промышленный неуправляемый коммутатор 4 PoE портов 100Base-T + 1 1000Base-T + 1 SFP	57500.0	46000.0	EOL
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-PS212gf-i_v2/	WI-PS212GF-I v2	WI-PS212GF-I Промышленный неуправляемый PoE коммутатор 8FE+1GE+1SFP	68980.0	55187.0	
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-ps305g-i-dc/	WI-PS305G-I-DC	WI-PS305G-I-DC Промышленный неуправляемый PoE коммутатор 5GE, питание от солнечной панели DC 9-52В	66330.0	53065.65000000001	Под заказ
https://ipmatika.kz/products/promyshlennnye-kommutatory-poe-/wi-tek-wi-ps310gf-i-v2/	WI-PS310GF-I v2	WI-PS310GF-I Промышленный неуправляемый коммутатор 8 PoE портов 1000Base-T + 2 Combo, Watchdog	163170.0	130534.79999999999	EOL
https://ipmatika.kz/products/ulichnye-4-8-poe/	Уличные PoE-коммутаторы		0.0	0.0	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-pces206-o/	WI-PCES206-O	WI-PCES206-O, Коммутатор уличный настраиваемый PoE 60Вт, порты 4FE PoE+2FE	34490.0	27593.5	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-pces210g-o/	WI-PCES210G-O	WI-PCES210G-O, Коммутатор уличный настраиваемый PoE 100Вт, порты 8FE PoE+2GE	45110.0	36086.87499999999	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-pces306g-o/	WI-PCES306G-O	WI-PCES306G-O, Коммутатор гигабитный уличный настраиваемый PoE 60Вт, порты 4GE PoE+2GE	46430.0	37147.549999999996	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-pces309gf-o/	WI-PCES309GF-O	WI-PCES309GF-O, Коммутатор уличный настраиваемый PoE 110Вт, порты 8GE PoE+1GE+1SFP	79600.0	63680.37499999999	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-pcms310gf-o/	WI-PCMS310GF-O	WI-PCMS310GF-O Коммутатор уличный управляемый, 8GE(PoE)+2SFP, Cloud	106130.0	84901.84999999999	
	WI-PCMS310GF-O V2	WI-PCMS310GF-O уличный управляемый L2 PoE 110Вт, 8GE+2SFP	106130.0	84901.84999999999	
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-ps209-o/	WI-PS205-O	WI-PS205-O, уличный неуправляемый PoE 60Вт, 4FE+1FE, IP65	34490.0	27593.5	EOL
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-ps209-o/	WI-PS209-O	WI-PS209-O, уличный неуправляемый PoE 120Вт, 8FE+1FE, IP65	45110.0	36086.87499999999	EOL
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-ps306gf-o/	WI-PS306GF-O	WI-PS306GF-O Коммутатор уличный неуправляемый PoE 65Вт, порты 4GE(PoE)+1GE+1SFP, IP65	46430.0	37147.549999999996	EOL
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-ps306gf-o-dc/	WI-PS306GF-O-DC	WI-PS306GF-O-DC Коммутатор уличный неуправляемый PoE 60Вт, порты 4GE(PoE)+1GE(60W PoE in)+1SFP, IP65	53060.0	42450.924999999996	EOL
https://ipmatika.kz/products/ulichnye-4-8-poe/wi-tek-wi-ps309gf-o/	WI-PS309GF-O	WI-PS309GF-O Коммутатор уличный неуправляемый PoE 120Вт, порты 8 PoE (8GE)+2SFP, IP65	92860.0	74287.125	EOL
https://ipmatika.kz/products/managed-l2/	Управляемые PoE-коммутаторы				
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms310gf/	WI-PCMS310GF	WI-PCMS310GF, коммутатор L2 PoE, бюджет 150Вт, порты 8GE PoE,2SFP, Cloud,	92860.0	74287.125	EOL
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms310gf-v2/	WI-PCMS310GF v2	WI-PCMS310GF, управляемый PoE бюджет 150Вт, порты 8GE PoE,2SFP, Cloud,	92860.0	74287.125	
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms328gf/	WI-PCMS328GF	WI-PCMS328GF, коммутатор L2 PoE бюджет 400Вт, порты 24GE PoE, 2comboSFP, 2SFP, Cloud			
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms328gf/	WI-PCMS328GF v2	WI-PCMS328GF, коммутатор L2 PoE бюджет 400Вт, порты 24GE PoE, 2comboSFP, 2SFP, Cloud, v2	185730.0	148582.225	
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms5010bt-l3/	WI-PCMS5010BT-L3	WI-PCMS5010BT-L3, управляемый коммутатор, PoE бюджет 370Вт, 8*2,5GE PoE, 2SFP+ 10G, Cloud	278590.0	222869.34999999998	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms528f-l3/	WI-PCMS528F-L3 v2	WI-PCMS528F-L3 управляемый коммутатор, PoE бюджет 370Вт, 24GE PoE, 4SFP+ 10G, Cloud	331650.0	265320.27499999997	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms528f-l3/	WI-PCMS528F-L3	WI-PCMS528F-L3, управляемый коммутатор, PoE бюджет 370Вт, 24GE PoE, 4SFP+ 10G, Cloud	331650.0	265320.27499999997	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms554f-l3-v2/	WI-PCMS554F-L3 v2	WI-PCMS554F-L3, управляемый PoE бюджет 370Вт, 48GE PoE, 6SFP+ 10G, Cloud	464310.0	371451.57499999995	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms554f-l3-v2/	WI-PCMS554F-L3 v2	WI-PCMS554F-L3, управляемый PoE бюджет 370Вт, 48GE PoE, 6SFP+ 10G, Cloud	396179.0	348260.0	После ремонта
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pcms554fp-l3/	WI-PCMS554FP-L3	WI-PCMS554FP-L3, управляемый PoE бюджет 800Вт, 48GE PoE, 6SFP+ 10G, Cloud	570440.0	456353.425	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pms310gf-alien/	WI-PMS310GF-Alien	WI-PMS310GF-Alien, Коммутатор управляемый L2 MIX PoE 24/48В 150Вт, порты 8 PoE GE + 2SFP	118070.0	94455.9	
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pms320gf/	WI-PMS320GF	WI-PMS320GF Коммутатор управляемый L2 PoE 350Вт, порты 16 PoE GE + 2SFP	223520.0	155950.0	Акция 
https://ipmatika.kz/products/managed-l2/wi-tek-wi-pms552f/	WI-PMS552F	WI-PMS552F, Коммутатор управляемый L2+  48 PoE GE + 4*10G SFP+, бюджет PoE 565Вт			
https://ipmatika.kz/products/kommutatory/	Коммутаторы без PoE		0.0	0.0	
https://ipmatika.kz/products/managed-l2/wi-tek-s5028fm-16s8c4x-l3/	S5028FM-16S8C4X-L3	S5028FM-16S8C4X-L3, Коммутатор промышленный управляемый L3, 16SFP + 8GE Combo + 4x10G SFP+	849030.0	679222.7749999999	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-s5028fm-16t8c4x-l3/	S5028FM-16T8C4X-L3	S5028FM-16T8C4X-L3, Коммутатор промышленный управляемый L3, 16GE + 8GE Combo + 4x10G SFP+	795960.0	636771.85	Под заказ
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cfs6012-l3/	WI-CFS6012-L3	WI-CFS6012-L3, управляемый L3 коммутатор, 12(10G) SFP+, Cloud	265320.0	212254.62499999997	Под заказ
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cgs5026%20v2/	WI-CGS5026 v2	WI-CGS5026, оптический управляемый коммутатор L2, порты 18SFP+8GE, v2	198990.0	159188.97499999998	Под заказ
https://ipmatika.kz/products/managed-l2/wi-tek-wi-cgs5328-l3/	WI-CGS5328-L3	WI-CGS5328-L3 управляемый коммутатор, 4SFP+ (10G), 8GE combo, 16SFP, Cloud	331650.0	265320.27499999997	EOL
https://ipmatika.kz/products/managed-l2/wi-tek-wi-cgs5328-l3/	WI-CGS5328-L3 v2	WI-CGS5328-L3, управляемый 8Сombo + 16SFP + 4SFP+(10G), Cloud	331650.0	265320.27499999997	Под заказ
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cms310gf/	WI-CMS310GF	WI-CMS310GF, Коммутатор управляемый L2, порты 8 100/1000Base-TX  + 2 SFP	72960.0	58369.024999999994	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cms318gf/	WI-CMS318GF	WI-CMS318GF, Коммутатор управляемый L2, порты 16 100/1000Base-TX  + 2 SFP	118070.0	94455.9	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cms328gf/	WI-CMS328GF	WI-CMS328GF, Коммутатор управляемый L2, порты 24 100/1000Base-TX  + 4 SFP	132660.0	106131.30000000002	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cms528f-l3/	WI-CMS528F-L3	WI-CMS528F-L3, Коммутатор управляемый L3, 24GE + 4x10G SFP+	132660.0	106131.30000000002	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-cms554f-l3/	WI-CMS554F-L3	WI-CMS554F-L3, Коммутатор управляемый L3, 48GE + 6x10G SFP+	358190.0	286549.725	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-ms310gf/	WI-MS310GF	WI-MS310GF, Коммутатор управляемый L2, порты 8 100/1000Base-TX  + 2 SFP			
https://ipmatika.kz/products/kommutatory/wi-tek-wi-ms318gf/	WI-MS318GF	WI-MS318GF, Коммутатор управляемый L2, порты 16 100/1000Base-TX  + 2 SFP	126020.0	100819.94999999998	EOL
https://ipmatika.kz/products/kommutatory/wi-tek-wi-ms326gf/	WI-MS326GF	WI-MS326GF, Коммутатор управляемый L2, порты 24 100/1000Base-TX  + 2 SFP	143270.0	114616.69999999998	EOL
	AL3500B15-E6	Avaya AL3500B15-E6 - Ethernet Routing Switch 3524GT-PWR+ with 24 10/100/1000 (802.3af/at) PoE ports & 4 shared SFP ports	335210.0	235240.0	Акция 
https://ipmatika.kz/products/kommutatory/wi-tek-wi-sg105/	WI-SG105	WI-SG105, Коммутатор неуправляемый 5 портов 1000Base-T			Акция 
https://ipmatika.kz/products/kommutatory/wi-tek-wi-sg105-v2/	WI-SG105 v2	WI-SG105, Коммутатор неуправляемый 5GE	6630.0	5303.375	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-sg105-v3/	WI-SG105 v3	WI-SG105 Коммутатор неуправляемый 5GE	6630.0	5303.375	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-sg108-v2/	WI-SG108 v2	WI-SG108, Коммутатор неуправляемый 8GE	10620.0	8493.375	
https://ipmatika.kz/products/kommutatory/wi-tek-wi-sg108-v3/	WI-SG108 v3	WI-SG108, Коммутатор неуправляемый 8GE	10620.0	8493.375	
https://ipmatika.kz/products/mediakonvertery/	Медиаконвертеры				
https://ipmatika.kz/products/mediakonvertery/WI-MC101G	WI-MC101G	WI-MC101G, Медиаконвертеры 1000Mb/s, дальность до 25км, комплект 2шт 1310/1550нм	36880.0	29507.499999999996	
https://ipmatika.kz/products/mediakonvertery/WI-MC101M	WI-MC101M	WI-MC101M, Медиаконвертеры 100Mb/s, дальность до 25км, комплект 2шт 1310/1550нм	19900.0	15918.099999999999	
https://ipmatika.kz/products/mediakonvertery/WI-MC111GP-O	WI-MC111GP-O	WI-MC111GP-O, Медиаконвертер уличный 1000-Base-T c PoE 802.3af/at 1000Base-FX с SFP-портом	26540.0	21229.449999999997	
https://ipmatika.kz/products/mediakonvertery/WI-MC111GP	WI-MC111GP	WI-MC111GP, Медиаконвертер 1000-Base-T c PoE 802.3af/at 1000Base-FX с SFP-портом	26540.0	21229.449999999997	
https://ipmatika.kz/products/mediakonvertery/WI-PS302GF-I	WI-PS302GF-I	WI-PS302GF-I, Медиаконвертер промышленный с PoE, 1000-Base-T/1000Base-FX с SFP-портом	45770.0	36613.225	
https://ipmatika.kz/products/mediakonvertery/wi-rsc302pd/	WI-RSC302PD	WI-RSC302PD медиаконвертер Gigabit Ethernet 1000BaseTX (PoE-вх) в 1000BaseSFP	18570.0	14857.425	
	Milesight				
https://ipmatika.kz/products/promyshlennye-lte-routery/	LTE маршрутизаторы				
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	UR32-L04EU	Промышленный LTE маршрутизатор серии Pro	88000.0		Акция
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	UR32-L04EU-W-485	Промышленный LTE маршрутизатор серии Pro, Wi-Fi, RS485	136400.0		Под заказ
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	UR32L-L04EU	Промышленный LTE маршрутизатор серии Lite	136420.0	95491.19999999998	Под заказ
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	UR32L-L04EU-P	Промышленный LTE маршрутизатор серии Lite, PoE	123480.0	86436.58799999999	Под заказ
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	UR32S-L04EU-P	Промышленный LTE маршрутизатор серии Lite, Wi-Fi, PoE	136340.0	95440.04399999998	Под заказ
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	UR35-L04EU-G-P-W	Промышленный LTE маршрутизатор серии Pro, GPS, PoE, Wi-Fi	266240.0	186369.83399999997	Под заказ
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	UR35-L04EU-W	Промышленный LTE маршрутизатор серии Pro, Wi-Fi	176000.0		Акция
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur41-l08eu/	UR41-L08EU	Промышленный LTE маршрутизатор серии Mini, GPS, RS485	183930.0	128751.12599999999	Акция
https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-UR75-L04EU/	UR75-L04EU-G-P-W	Промышленный LTE маршрутизатор серии Ultra, GPS, PoE, Wi-Fi	206250.0		Акция
