Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	Unnamed: 10
										
										
										
										
										
										
										
										
			545	0.0	545					
										
		Наименование товаров	Розница		Розница	Дилер				
		Краткое описание характеристик	KZT		USD	USD				
		01. Радиостанции гражданского диапазона 27МГц(СВ)								
		1.1 Автомобильные и базовые радиостанции диапазона 27МГц								
123.0		Р/ст ICOM IC-F5013 136-174МГц, 8 кан., 25Bт, без дисплея								
124.0		Р/ст ICOM IC-F5013H 136-174МГц, 8 кан., 50Bт, без дисплея								
125.0		Р/ст ICOM IC-F5023H 136-174МГц, 128 кан., 50Bт								
126.0		Р/ст ICOM IC-F5026 146-174МГц, 128 кан., 25Bт								
127.0		Р/ст ICOM IC-F5026H 146-174МГц, 128 кан., 50Bт								
128.0		Р/ст ICOM IC-F6023 400-470МГц, 128 кан., 25Bт								
129.0		Р/ст ICOM IC-F6023H 400-470МГц, 128 кан., 50Bт								
130.0		Ретранслятор ICOM IC-FR5000 136-174МГц, 32кан., 50Bт								
131.0		Ручной микрофон ICOM HM-152 для мобильных р/ст серии F								
132.0		2.5 УКВ ретрансляторы								
133.0		Р/ст ICOM IC-78 1.6-29.7МГц (Rx 0.5-30МГц), 100Вт,100 кан.,USB/LSB/CW/RTTY/AM, 13.8 В	239900							
134.0		AnyTone AT-7188 (U) УКВ ретранслятор аналоговый  400-480МГц, 25/35Вт, гарантия 1 год	602225		1105	850				
135.0		AnyTone AT-7188 (V) УКВ ретранслятор аналоговый 136-174МГц, 25/35Вт, гарантия 1 год	602225		1105	850				
2007201029.0		ABELL R-50 (U) УКВ ретранслятор цифровой DMR 400-470МГц 25Вт, 1 канал, 1 частота!	0							
1409021222.0		Quesum R-8900 (U) УКВ ретранслятор  400-470МГц 30Вт, DMR Tier II/Analogue, гарантия 1 год	968279.7000000001		1776.66	1480.55				
1703010420.0		ABELL R-80 (U) УКВ ретранслятор цифро-аналоговый  400-470МГц 25/50Вт, гарантия 1 год	1020240		1872	1680				
958110324.0		Quesum R-8900 (V) УКВ ретранслятор  136-174МГц 30Вт, DMR Tier II/Analogue, гарантия 1 год	968279.7000000001		1776.66	1480.55				
1258190423.0		AnyTone R780 (U) УКВ ретрансялтор DMR+analog 400-470МГц 50Вт гарантия 1 год	1099613.8		2017.64	1754.47				
1259190423.0		AnyTone R780 (V) УКВ ретранслятор DMR+analog 136-174МГц 50Вт гарантия 1 год	1099613.8		2017.64	1754.47				
1132150722.0		HYTERA HR1065 ретранслятор 136-174МГц, 50Вт, 100% цикл, DMR Tier II/Analogue гарантия 1 год	1244780	1141448.0	2284	2094.4				
		2.6 УКВ дуплексеры								
		Р/ст ICOM IC-78 1.6-29.7МГц (Rx 0.5-30МГц), 100Вт,100 кан.,USB/LSB/CW/RTTY/AM, 13.8 В	239900							
1900230622.0		Фильтр полосовой LBQ-150 136-174МГц, 50Вт, -35дБ	67803.45		124.41	103.68				
1901230622.0		Фильтр полосовой LBQ-450 400-500МГц, 50Вт, -50дБ	67803.45		124.41	103.68				
1755181219.0		Дуплексер SGQ-450 400-480МГц, 30Вт, разнос 5-20МГц	78060.34999999999		143.23	119.36				
1757181219.0		Дуплексер SGQ-150D 136-174МГц, 50Вт, разнос 3.8-15МГц	87439.8		160.44	133.71				
1756181219.0		Дуплексер SGQ-450D 400-480МГц, 50Вт, разнос 5-20МГц	88638.79999999999		162.64	135.54				
136.0		03. Подавители связи								
850060819.0		JYT-160 Подавитель сотовой связи портативный, 1.5 Ватт, дальность до 10 метров, подавление  GSM, 2G, 3G, 4G LTE, WIFI, Bluetooth, гарантия 1 год	52647		96.6	80.5				
8513060819.0		JYT-670 Подавитель сотовой связи стационарный, 15 Ватт, 6 антенн, дальность до 40 метров, подавление  GSM, 3G, 4G,  Wi-Fi, Bluetooth, гарантия 1 год	150382.76174692463		275.9316729301369	220.74533834410954				
8512060819.0		JYT-870 Подавитель сотовой связи стационарный, 20 Ватт, 8 антенн, дальность до 40 метров, подавление  GSM, 3G, 4G,  Wi-Fi, Bluetooth, GPS, гарантия 1 год	146496		268.8	224				
8514060819.0		JYT-CVU770 Подавитель сотовой связи стационарный, 20 Ватт, 8 антенн, дальность до 70 метров, подавление  GSM, 3G, 4G, VHF, UHF, Wi-Fi 2.4G, GPS, Bluetooth, гарантия 1 год	180693.0802475136		331.5469362339699	265.2375489871759				
849060819.0		JYT-1260 Подавитель сотовой связи портативный, 10 Ватт, дальность до 20 метров, 12 антенн, подавление GPS, GSM, 2G, 3G, 4G LTE, WIFI, 315, 433, 868, Bluetooth, гарантия 1 год	226611		415.8	346.5				
8511060819.0		JYT-1600 Подавитель сотовой связи стационарный, 48 Ватт, 16 антенн, дальность до 70 метров, подавление  GSM, 3G, 4G, VHF, UHF, Wi-Fi 2.4G, GPS, L1, L2, L3, L4, L5 LOJACK, 315, 433, 868, Bluetooth, гарантия 1 год	261142.2		479.16	399.3				
851060819.0		JYT-1800 Подавитель сотовой связи стационарный, 48 Ватт, 18 антенн, дальность до 60 метров, подавление  GSM, 3G, 4G, 5G, VHF, UHF, Wi-Fi 2.4G, Wi-Fi 5.2G, GPS, L1, L2, L5, LOJACK,  5.8G, 315, 433, 868, Bluetooth, дистанционное управление, гарантия 1 год	324809.10000000003		595.98	496.65				
136.0		04. Антенны.								
137.0		4.1. Антенны автомобильные диапазона 27 МГц								
138.0		CB-2308 антенна автомобильная 27 МГц (универсальная)  1,5 м  500 Вт без кабеля 	12714.849999999999		23.33	19.44				
139.0		CB-2351 антенна автомобильная 27 МГц (врезная) 66 см с кабелем 3,6 м 150 Вт	14338.949999999999		26.31	19.49				
1927070422.0		С-129 Hawaii антенна автомобильная 27МГц (врезная) 72 см с кабелем 4м 150Вт	12698.5		23.3	18				
140.0		CB-2315 антенна автомобильная 27 МГц (врезная) 1,4 м с кабелем 3,6 м 200 Вт	14715		27	20.475				
1142201118.0		SD T3-27 антенна автомобильная 27МГц (врезная) 71 см, с кабелем 3,6 м 150 Вт	15009.3		27.54	21.05				
141.0		CB-1346 антенна автомобильная 27 МГц (на магнитном основании) 1 м с кабелем 4 м 300 Вт	15042		27.6	21				
142.0		CB-59 антенна автомобильная 27 МГц (врезная) 0,95 м с кабелем 3,6 м 200 Вт	15303.599999999999		28.08	21.6				
143.0		CB-2319 антенна автомобильная 27 МГц (врезная) 0,9 м с кабелем 3,6 м 200 Вт	15303.599999999999		28.08	21.6				
1140201118.0		SD T3-27 MAG антенна автомобильная 27МГц на магнитном основании 0,71 метра с кабелем,100Вт	15663.3		28.74	23				
144.0		SD Super 9 антенна автомобильная 27 МГц (врезная) 1,4 м с кабелем 3,6 м 200 Вт	15805		29	23				
145.0		SD T-638 антенна автомобильная 27 МГц (врезная) 1,6 м с кабелем 3,6 м 200 Вт	15805		29	23				
146.0		CB-2309 антенна автомобильная 27 МГц (врезная) 1,6 м с кабелем 3,6 м 500 Вт	8720		16	12				
147.0		LEMM AT-1200 антенна автомобильная 27 МГц (врезная) 1,4 м с кабелем 3,6 м 400 Вт	17658		32.4	25.38				
148.0		Sirio Snake 27 антенна автомобильная 27МГц (врезная) 1,1 метра с кабелем 3,6 м 40 Вт	20268.55		37.19	30.99				
149.0		Hustler 1C-100 антенна автомобильная 27 МГц (на магнитном основании) 1 м с кабелем 4 м 75 Вт	17658		32.4	27				
150.0		LEMM AT-1500 антенна автомобильная 27 МГц (врезная) 1,67 м с кабелем 3,6 м 400 Вт	18246.600000000002		33.480000000000004	27				
151.0		Sirio NEW Delta 27-95 антенна автомобильная 27МГц (врезная) 0,95 метра с кабелем 3,6 м 100 Вт	20900.75		38.35	31.96				
152.0		Sirio NEW Delta 27-M95 антенна автомобильная 27МГц (врезная) 0,95 метра с кабелем 3,6 м 100 Вт	22350.45		41.01	34.17				
153.0		LEMM AT-1700 антенна автомобильная 27 МГц (врезная) 1,88 м с кабелем 3,6 м 400 Вт	18835.2		34.56	27.45				
1139201118.0		SD ML-145 MAG антенна автомобильная 27 МГц (на магнитном основании) 1,5 м с кабелем 3,6 м 300 Вт	19352.95		35.51	29.6				
154.0		CB-2307 антенна автомобильная 27 МГц (врезная) 2 м с кабелем 3,6 м 1200 Вт	19423.8		35.64	29.025000000000002				
155.0		LEMM AT-109 антенна автомобильная 27 МГц (врезная) 1,65 м с кабелем 3,6 м 400 Вт	19718.100000000002		36.18000000000001	29.025000000000002				
156.0		Sirio T3-27 антенна автомобильная 27МГц (врезная) 0,6 метра с кабелем 3,6 м 100 Вт	17685.25		32.45	28				
157.0		CB-145 антенна автомобильная 27 МГц (на магнитном основании) 1,5 м с кабелем 3,6 м 500 Вт	20165		37	30.825				
158.0		LEMM AT-1000 EAGLE антенна автомобильная 27 МГц (врезная) 1.58 м с кабелем 3,6 м 600 Вт 	22050.7		40.46	31.12				
159.0		Sirio Super 9 Blue Line антенна автомобильная 27МГц (врезная) 1,5 метра с кабелем 3,6 м 150 Вт	19609.1		35.98	31.04				
160.0		Sirio Carbonium 27 Super антенна автомобильная 27МГц (врезная) 1,4 метра с кабелем 3,6 м 35 Вт	23298.75		42.75	33.75				
161.0		Sirio ML-145 MAG антенна автомобильная 27 МГц (на магнитном основании) 1,5 м с кабелем 3,6 м 500 Вт	24583.859999999997		45.108	34.695				
162.0		Sirio T3-27 MAG антенна автомобильная 27МГц на магнитном основании 0,6 метра с кабелем,100Вт	26138.2		47.96	39.97				
163.0		CB-2312 антенна автомобильная 27 МГц (врезная) 1,9 м с кабелем 3,6 м 600 Вт	26487		48.6	37.800000000000004				
164.0		LEMM AT-73 MAGNUM антенна автомобильная 27 МГц (врезная) 1,9 м с кабелем 3,6 м 1000 Вт	27369.899999999998		50.22	42.075				
165.0		Sirio MEGAWATT 3000 антенна автомобильная 27МГц (врезная) 1,74 метра с кабелем 3,6 м 1200 Вт	32373		59.4	45.9				
166.0		Sirio MEGAWATT 4000 антенна автомобильная 27МГц (врезная) 2,03 метра с кабелем 3,6 м 1800 Вт	34433.100000000006		63.18000000000001	48.6				
167.0		Sirio HI POWER 4000 антенна автомобильная 27МГц (врезная) 2,03 метра с кабелем 3,6 м 600 Вт	30165.75		55.35	42.75				
168.0		LEMM AT-2001 TURBO антенна автомобильная 27 МГц (врезная) 2,0 м с кабелем 3,6 м 2000 Вт	26628.7		48.86	42.15				
1600110121.0		Sirio Performer P-2000 антенна автомобильная 27МГц (врезная) 2 метра с кабелем 3,6 метра 2000 Вт	29053.95		53.31	46				
1601110121.0		Sirio Fighter P-5000 антенна автомобильная 27 МГц (врезная) 2,0 м с кабелем 3,6 м 5000 Вт белая	32280.35		59.23	51.1				
169.0		Sirio Performer 5000 антенна автомобильная 27МГц (врезная) 2 метра с кабелем 3,6 метра 1500 Вт	32280.35		59.23	51.1				
170.0		Sirio Performer 5000 LED антенна автомобильная 27МГц (врезная) 2 метра с кабелем 3,6 метра 1500 Вт	33582.9		61.62	53.16				
171.0		4.2. Антенны автомобильные диапазона УКВ								
172.0		DB-1410UHF антенна автомобильная 430-470МГц, 2.15dBi, NMO, 0.17 м 10 Вт без кабеля	5995	4719.7	11	8.66				
173.0		DB-1410VHF антенна автомобильная 136-174МГц, 2.15dBi, NMO, 0.47м, 10Вт без кабеля	5995	4719.7	11	8.66				
174.0		DB-86D антенна автомобильная 138-470МГц, 2.15dBi, 0,47м, кабель RG174A, разъем SMA-F, на магните	7357.5		13.5	10.8				
1016090719.0		SG-507 автомобильная антенна 144/430MHz 2.15/5dBi UHF (только излучатель)	8894.4		16.32	12.6				
175.0		DB-1348U антенна автомобильная 450-470МГц 30Вт на магните, кабель 4м, UHF	8829		16.2	12.15				
176.0		DB-1348V антенна автомобильная 140-175МГц 30Вт на магните, кабель 4м, UHF	9319.5		17.1	12.6				
177.0		DB-1203 антенна автомобильная 144-174МГц, 2.15dBi, SO239, 1.35м 200Вт без кабеля	10300.500000000002		18.900000000000002	15.075000000000001				
1021090719.0		SDN-1 NMO автомобильная антенна 136-520MHz  2.5dBi на магнитном основании  90 см	10562.1		19.38	16.15				
2102181223.0		M150-SD90 антенна автомобильная 136-166МГц/408-470МГц 2dBi 100Вт на магните 90 см, кабель 4м UHF	10709.25		19.65	15.11				
1627250425.0		SD-R2 антенна автомобильная гибкая 144/430MHz 2.15/2.5dB 38см  на магните 90мм кабель 4м UHF	11831.95		21.71	18.09				
1055180925.0		SD XGP-B60 антенна автомобильная 144/430МГц 2.5/3dBi 50Вт 9 см на магните 55 мм кабель 4.5м UHF	12202.550000000001		22.39	18.66				
2102181237.0		438V-SD90-142 антенна автомобильная 137-147МГц,  3dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
210218123.0		438V-SD90-155 антенна автомобильная 150-160МГц,  3dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
2102181239.0		438V-SD90-167 антенна автомобильная 162-172МГц,  3dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
2102181240.0		438U-SD90-415 антенна автомобильная 405-425МГц,  4dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
2102181241.0		438U-SD90-430 антенна автомобильная 420-440МГц,  4dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
2102181242.0		438U-SD90-445 антенна автомобильная 435-455МГц,  4dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
2102181243.0		438U-SD90-460 антенна автомобильная 450-470МГц,  4dBi, 50Вт,  117 см на магните 90 см, кабель 4м UHF	13096.35		24.03	20.02				
178.0		QCA-02 антенна автомобильная 144/430МГц, 3.5/6 dBi, 0.94 м  без кабеля и крепления	12753.000000000002		23.400000000000002	18.900000000000002				
179.0		DB-1208 антенна автомобильная 144/430 МГц, 3.5/5.2dBi, SO239, 1.06 м 150 Вт без кабеля	15303.599999999999		28.08	21.6				
180.0		Hustler RUM-150 антенна втомобильная 148-174MHz, 5/8, 3.4dB, с кабелем и магнитным креплением	15303.599999999999		28.08	23.175				
181.0		Hustler RUT-150 автомобильная антенна  148-174MHz, 5/8, 3.4dB, с кабелем и креплением кронштейн	15303.599999999999		28.08	23.175				
182.0		Hustler RUM-450 антенна втомобильная 440-470MHz, 5/8, 5dB, с кабелем и магнитным креплением	15303.599999999999		28.08	23.175				
183.0		DB-201 антенна автомобильная 380-520МГц, 4dBi, 0,48м, UHF, кабель 4 м, крепление на багажник	15303.599999999999		28.08	23.175				
184.0		DB-1410UHF антенна автомобильная 430-470МГц, 2.15dBi, NMO, 0.17 м 10 Вт с кабелем 4 м и скобой	15805		29	23.66				
185.0		DB-1410VHF антенна автомобильная 136-174МГц, 2.15dBi, NMO, 0.47м, 10Вт с кабелем 4 м и скобой	15805		29	23.66				
186.0		DBM-1410UHF антенна автомобильная 430-470МГц, 2.15dBi, NMO, магнит 77мм, 0.17 м 10 Вт с кабелем 4 м	15805		29	23.66				
187.0		DBM-1410VHF антенна автомобильная 136-174МГц, 2.15dBi, NMO, магнит 77мм, 0.47м, 10Вт с кабелем 4 м	15805		29	23.66				
188.0		CB-2316 антенна автомобильная 42-47 МГц (врезная) 1,25 м с кабелем 3,6 м 200 Вт	16186.5		29.7	21.6				
189.0		DBV-366W антенна автомобильная 132…174МГц (врезная), 4dBi, 1.46 м 200 Вт с кабелем 3,6 м и креплением на багажник	16480.8		30.240000000000002	23.175				
190.0		DB-201М антенна автомобильная 380-520МГц, 4dBi, 0,48м, UHF, кабель 4 м, магнит 10 см	17658		32.4	27				
191.0		DB-450 антенна автомобильная 440-470МГц, 3dBi, SO239, 0.5 м 150 Вт c кабелем 3,6 м и магнитным основанием 14 см	19129.5		35.1	28.125				
1017090719.0		SG-507-MAG120 автомобильная антенна 144/430MHz UHF c креплением на магните 120мм 	19211.25		35.25	28				
1609130125.0		Sirio SDB 270 Black автомобильная двухдиапазонная врезная антенна 137-152/415-455 МГц (Италия)	23391.4		42.92	37.32				
192.0		QCA-02 антенна автомобильная 144/430МГц, 3.5/6 dBi, 0.94 м с кабелем и креплением на багажник	21091.5	17658.0	38.7	32.4				
193.0		QCA-02 антенна автомобильная 144/430МГц, 3.5/6 dBi, 0.94 м с кабелем и магнитным креплением	24034.5	19620.0	44.1	36				
194.0		4.3. Антенны базовые диапазона 27 МГц.								
195.0		CB-R901 антенна базовая/морская (фибергласс, 1/4 волны, 3,75дБ, 1,8 м с кабелем 3,5 м) 300 Вт	35970	27795.0	66	51				
1010090719.0		SD-BA27 антенна базовая 26-28МГц, 5/8, 5.4м, 3.5dBi   UHF (F)	30917.85		56.73	43.64				
196.0		SIRIO GPS-27 антенна базовая 26.4-29МГц, 1/2, 5.95м, 750Вт, 2.15dBi 	71618.45		131.41	109.51				
197.0		SIRIO GPE-27 антенна базовая 26.4-29МГц, 5/8, 5.95м, 750Вт, 3.35dBi, 3 противовеса	66342.85		121.73	101.44				
198.0		SIRIO TORNADO 27 NEW антенна базовая 26-28МГц, 5/8, 7.23м, 3.5dBi, 1000Вт, 4 противовеса 	83515.8		153.24	127.7				
199.0		SIRIO SY-27-4 антенна базовая направленная Yagi 4-элементная 26-28МГц, 13.5dBi, 3000Вт РЕР	136974.85		251.33	218.55				
200.0		SIRIO 827 антенна базовая 26-29МГц, 5/8, 6.7м, 1000Вт, 3.65dBi, 8 противовесов	121780.25		223.45	186.21				
201.0		4.4. Антенны базовые УКВ диапазона								
2102181231.0		SDY-450 антенна базовая Yagi 6 элементов 450-470МГц 9dBi SMA(F) 	15042		27.6	20.44				
1407190122.0		AX-410Y  антенна базовая направленная 430-470МГЦ 10.5dBi N(f)	19363.850000000002		35.53	29.61				
1013090719.0		SD-MRF120C-UF базовая антенна 420-470MHz  4dBi N (F)	23178.850000000002		42.53	32.71				
202.0		DB-U9401 антенна морская 450-470МГц, 5дБ, 40Вт, кабель 5 м, UHF	32373		59.4	49.5				
203.0		Sirio SD-FM 87-194МГц диполь 1/2 волны, 4 dBi, 300Вт	47578.5		87.3	72.75				
204.0		BC-100 антенна базовая 134-174МГц, 4.5dBi, 1.7м, 200Вт, UHF-тип	34411.3		63.14	50.02				
205.0		BC-200L антенна базовая 370-430МГц, 5.5dBi, 1.7м, 200Вт, N-Тип	38913		71.4	56.56				
206.0		BC-200 антенна базовая 430-490МГц, 6.5dBi, 1.7м, 200Вт, N-тип	38913		71.4	56.56				
207.0		Sirio GP 365-470 C базовая антенна 365-470МГц 4.65дБ 150Вт	43131.3		79.14	65.95				
209.0		BS-102 Антенна базовая 144/430 Мгц, 3/5.5dBi, 1.3 м, 200Вт	43262.100000000006		79.38000000000001	60.975				
1336141122.0		SD YV5B антенна базовая Yagi 5 элементов 149-161МГц 9dBi 100Вт	42820.649999999994		78.57	65.48				
1150201118.0		X-50 антенна базовая 144/430 МГц, 4.5/7.2 dBi, 1.7 м, 200 Вт, UHF-тип	47583.950000000004		87.31	67.08				
1335141122.0		SD D-130 антенна базовая дискоконусная 25-1300МГц 200Вт	54813.92		100.576	83.82				
1151201118.0		SDFB2.5 антенна базовая 144/430 МГц, 8.5/10.5 dBi, 2.5 м, 150 Вт, N-тип	52341.8		96.04	73.79				
210.0		BS-101V Антенна базовая 132-174МГц 8.3дБ 2.56м 150Вт	52679.700000000004		96.66000000000001	77.175				
211.0		BS-101U Антенна базовая 430-520МГц 8.3дБ 2.56м 150Вт	52679.700000000004		96.66000000000001	77.175				
208.0		F-22 антенна базовая 144-174МГц, 6.7dBi, 3.2м, 100Вт, UHF-тип	58026.15		106.47	84.35				
212.0		Sirio GPF-22N Антенна базовая 135-175МГц, 5.95dBi, 3.23м, 200Вт	62391.6		114.48	91.8				
213.0		BS-201 Антенна базовая 144/430 Мгц, 6.5/9dBi, 3.1 м, 200Вт	63274.50000000001		116.10000000000001	89.10000000000001				
214.0		Sirio SD-1300 антенна дискоконусная 25-1300МГц 300Вт (VHF)/200Вт (UHF)	70245.04999999999		128.89	107.4				
215.0		Sirio SPO-420-5 Антенна базовая 420-470МГц, 5.15dBi, 1.38м, 75Вт базовая/морская	84714.8		155.44	139.93				
1614130125.0		Sirio WY 300-4N Антенна базовая Yagi 4 элемента 300-500 MГц 8dBi N-Тип	73847.5		135.5	112.91				
1615130125.0		Sirio WY 136-4N Антенна базовая Yagi 4 элемента 136-174 МГц 7.5dBi N-тип	90252		165.6	138				
1257040920.0		F-23 антенна базовая 144-174МГц, 7.8dBi, 4.6м, 200Вт, UHF-тип	72185.25		132.45	105.96				
220.0		4.5. Антенны WIFI, GSM, 3G, 4G, LTE и аксессуары								
2608211837.0		4G-CPE-ANT Антенна внутренняя 698-960/1710-2700MHz  3.5dBi  SMA(m) 	3106.5		5.7	4.75				
1011090719.0		SD-XD3 антенна внутренняя 698-2700MHz  3.5dBi  N (F)	7842.55		14.39	11.07				
221.0		MMA-GU-23-3m Антенна наружная 3G для CU-30 1920-2170МГц 9dBi с кабелем 3м	9667.755000000001		17.739	14.787				
1427221121.0		Nitsa-1 антенна внутренняя 790-2700MHz  3dBi  N (F)	10409.5		19.1	16.24				
222.0		ANT-V2 Антенна наружная GSM900/1800 14dBi для Termit FixPhone V2 SMA с кабелем 9м	10447.650000000001		19.17	15.91				
1003211240.0		AX-1817Y Направленная антенна типа Yagi GSM-1800 LTE 1800, 17dBi, N-female	10654.75		19.55	16.61				
1007091123.0		AX-914Y Направленная антенна типа Yagi GSM-900 LTE 900 14dBi, N-female	11962.75		21.95	18.6				
223.0		IA-GU2 Антенна внутренняя для SGU-5055, 890-960/1920-2170МГц, 2/2 dBi, TNC-M	11036.25		20.25	15.75				
224.0		IA-GD2 Антенна внутренняя для SGD-5055, 890-960/1710-1880МГц, 2/2 dBi, TNC-M	11036.25		20.25	15.75				
225.0		QX-005B Антенна внутренняя 890-960МГц, 3dBi, N-типа	10006.199999999999		18.36	14.985000000000003				
226.0		QX-005B Антенна внутренняя 1920-2170МГц, 3dBi, N-типа	10006.199999999999		18.36	14.985000000000003				
2608211840.0		Комнатная 3G/4G антенна РЭМО BAS-2013 MiMo Indoor 6-7/10-12 дБ  690-900 / 1700-3600 МГц	13368.85		24.53	19.62				
1651050623.0		Наружная 3G/4G/5G антенна РЭМО BAS-2346 Flat MIMO кабель 2х5м SMA-M	18366.5		33.7	28.08				
2702181207.0		Антенна Nitsa-7 /внешняя/ всенаправленная/ LTE800/GSM900/GSM1800/LTE1800/UMTS900/UMTS2100/WIFI/LTE2600/1,5 - 3 Дб / N-female	13979.25		25.65	22.01				
228.0		PA-F78ID Антенна панельная 698-960/1710-2700МГц 6.8/9.4 dBi, N-типа	15097.317500000001		27.701500000000003	23.463				
1818150620.0		AX-2411R Антенна  WiFi  круговая  Antex, 11Дб, N-female	16698.8		30.64	25.53				
1650050423.0		PETRA Broad Band 75 антенна 2G/3G/4G/WIFI, направленная, тип-панельная/12.5-15.5 dB, F-female	12985.476562499998		23.826562499999998	19.855468749999996				
1651050423.0		Антенна PETRA Broad Band 75  MIMO 2x2 (3G + 4G MIMO) ,направленная, тип-панельная/14Дб,2*F-female	14543.733749999998		26.685749999999995	22.238125				
1652050423.0		Антенна AGATA-2F MIMO 2x2 (3G MIMO + 4G MIMO 2х2) , направленная, тип-панельная/17Дб/2*F-female	32463.691406249996		59.56640624999999	49.63867187499999				
1653050423.0		UMO-3F MIMO 2*2 - облучатель LTE1800/3G/LTE2600 MIMO 2x2/75 Ом/2*F-female	14413.878984375002		26.447484375000002	22.039570312500004				
1654050423.0		Антенна ZETA-F MIMO 2x2/LTE1800/3G/LTE2600/ направленная, тип-панельная/17-20Дб/2*F-female	45851.71774218749		84.13159218749998	70.10966015624997				
1655050423.0		Nitsa-5F MIMO/ антенна выносная панельная направленная LTE800/GSM900/GSM1800/UMTS2100/DC-HSPA/LTE2600/2*(9-14) dBi/2*F-female	30905.434218749997		56.707218749999996	47.256015624999996				
1656050423.0		Антенна CIFRA-9 /9дБ/ДМВ/DVB-T/DVB-T2/470-750м МГц	17010.974296875		31.212796875000002	26.010664062500002				
1657050423.0		Антенна CIFRA-4 /4дБ/ ДМВ/DVB-T/DVB-T2/470-870 МГц	6492.738281249999		11.913281249999999	9.927734374999998				
1658050423.0		Антенна VIKA-21F MIMO 2x2/ LTE1800/3G/LTE2600/ направленная, тип-параболическая, прямофокусная/18-21Дб/2*F-female	42202.798828125		77.436328125	64.5302734375				
1659050423.0		Антенна VIKA-27 F MIMO 2x2/ LTE1800/3G/LTE2600/ направленная, тип-параболическая, прямофокусная/23-27 Дб/ 2*F-female	77912.859375		142.959375	119.1328125				
1700050423.0		"Антенна VIKA-1.1-800/2700F MIMO2*2/ LTE800/ LTE1800/ 3G/ LTE2600/ направленная/
тип-параболическая, прямофокусная/ 15-26Дб/ 2*F-female"	83107.04999999999		152.48999999999998	127.075				
2702181205.0		Nitsa-5 - антенна выносная панельная направленная LTE800/GSM900/GSM1800/LTE1800/UMTS2100/LTE2600/8/9-14 dBi/N-female	21974.4		40.32	33.6				
227.0		AX-2014P MIMO 2*14 дБ/2*N-female нтенна 3G/4G панельная направленная 	19908.850000000002		36.53	31.36				
		Nitsa-5 MIMO 2x2 - антенна LTE800/GSM900/GSM1800/LTE1800/UMTS900/UMTS2100/WiFi/LTE2600	38493.35		70.63	58.56				
229.0		SD NM90-4G антенна на магните, 698-2700МГц, 3dBi, SMA-m	18088.55		33.19	26.29				
1811240622.0		Magnita-1 антенна на магните 7dBi 698-960/1710-2700МГц, SMA-male	18181.2		33.36	28.63				
230.0		RG-174/U Антенна внутренняя индукционная 3G для CU-30 1920-2170МГц c держателем на присоске	18305.46		33.588	27.990000000000002				
231.0		QX-001B Антенна внутренняя 806-960МГц/1710-2500МГц, 3dBi, N-типа	15759.764999999998		28.916999999999994	23.2875				
232.0		IA-F3 Антенна внутренняя 698-960/1710-2700МГц 2/3дБ N-типа	15759.764999999998		28.916999999999994	23.2875				
233.0		Триада-2135 SOTA антенна направленная  GSM-1800/3G-2100 ( 12.5-16 dBi, кабель RG-58A/U 10 м, разъем SMA)	18797.05		34.49	28				
234.0		Триада-935 SOTA GSM-900 на кронштейне, 12.5 dBi, кабель RG-58 A/U 10 м, разъем SMA	19750.8		36.24	29.42				
235.0		IA-F46 Антенна внутренняя направленная 698-2700МГц, 4/6dBi, N-типа	16468.537500000002		30.2175	24.3				
236.0		QX-004B Антенна панельная 890-960МГц/1710-2500МГц, 7dBi/9dBi, N-типа	18011.16		33.048	27.135				
237.0		PA-F78OD Антенна панельная 698-960/1710-2700МГц 6.8/9.4 dBi, N-типа	0							
238.0		LPA-110 Антенна внешняя логопериодческая, 698-960/1710-2700МГц, 11dBi, N-типа	21712.800000000003		39.84	31.87				
1100100723.0		AX-Offset D60 рефлектор сетчатый офсетный 60см LTE800/GSM900/LTE1800/LTE2100/UMTS2100/LTE2600/5G	23413.2		42.96	37.35				
1140100723.0		AX-Offset D90 рефлектор сетчатый офсетный 90см LTE800/GSM900/LTE1800/LTE2100/UMTS2100/LTE2600/5G	40591.6		74.48	62.07				
239.0		AX-2008R антенна 3G всенаправленная внешняя, 8dBi, N-female	27526.859999999997		50.507999999999996	42.056999999999995				
240.0		QX-001H Антенна внешняя направленная Yagi, 13dBi, 890-960МГц, кабель 10м, N-типа	20650.05		37.89	30.31				
241.0		QX-002B Антенна внутренняя 890-960/1920-2500Мгц, 7dBi/9dBi, N-типа	26891.662500000002		49.3425	41.715				
242.0		TC-901N базовая антенна 800/900/1800/1900МГц 83 см, N-тип, с креплением на мачте	32373		59.4	47.25				
243.0		QX-004H Антенна внешняя направленная, 890-960МГц/1920-2170МГц, 9dBi, N-типа	38023.56		69.768	56.9025				
